"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","MINIMUM_ELEVATION_IN_METERS","SPECIFIC_EPITHET","CLASS","SCIENTIFIC_NAME","COUNTRY","EARLIEST_DATE_COLLECTED","NOMENCLATURAL_CODE","CATALOG_NUMBER","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","STATE_PROVINCE","ORDER","CONTINENT","COLLECTION_CODE"
"11918","Caryophyllaceae","BGBM","stentoria",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Silene","Subspecies","PreservedSpecimen","Magnoliophyta","2200","caryophylloides",,"Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","TR","1999-08-10 00:00:00.0","ICBN","1489","(Fenzl) Coode & Cullen","Nigde","Caryophyllales","Asia","B"
"11919","Lamiaceae","BGBM","reniforme",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Lamium","Subspecies","PreservedSpecimen","Magnoliophyta","2300","garganicum",,"Lamium garganicum subsp. reniforme (Benth.) R.B.Mill","TR","1999-06-27 00:00:00.0","ICBN","149","(Benth.) R.B.Mill","Mugla","Lamiales","Asia","B"
"11920","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Hieracium",,"PreservedSpecimen","Magnoliophyta","2200","pannosum",,"Hieracium pannosum Boiss.","TR","1999-08-10 00:00:00.0","ICBN","1490","Boiss.","Nigde","Asterales","Asia","B"
"12051","Rubiaceae","BGBM","monticola",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, Uçarsu waterfall, m","Asperula","Subspecies","PreservedSpecimen","Magnoliophyta","?","stricta",,"Asperula stricta subsp. monticola Ehrend.","TR","1999-06-29 00:00:00.0","ICBN","211","Ehrend.","Mugla","Rubiales","Asia","B"
"12052","Poaceae","BGBM","inaequiglumis",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Melica","Subspecies","PreservedSpecimen","Magnoliophyta","2500","persica",,"Melica persica subsp. inaequiglumis (Boiss) Bor.","TR","1999-06-29 00:00:00.0","ICBN","212","(Boiss) Bor.","Mugla","Cyperales","Asia","B"
"12053","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","2500","bourgaei",,"Marrubium bourgaei subsp. bourgaei","TR","1999-06-29 00:00:00.0","ICBN","213",,"Mugla","Lamiales","Asia","B"
"12055","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2500","incanum",,"Galium incanum subsp. centrale Ehrend.","TR","1999-06-29 00:00:00.0","ICBN","215","Ehrend.","Mugla","Rubiales","Asia","B"
"12056","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","2500","microcarpum",,"Bunium microcarpum subsp. microcarpum","TR","1999-06-29 00:00:00.0","ICBN","216",,"Mugla","Apiales","Asia","B"
"12057","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2350m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","2350","microcarpum",,"Bunium microcarpum subsp. microcarpum","TR","1999-07-02 00:00:00.0","ICBN","216x16",,"Antalya","Apiales","Asia","B"
"12060","Lamiaceae","BGBM","reniforme",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Lamium","Subspecies","PreservedSpecimen","Magnoliophyta","2500","garganicum",,"Lamium garganicum subsp. reniforme (Benth.) R.B.Mill","TR","1999-06-29 00:00:00.0","ICBN","219","(Benth.) R.B.Mill","Mugla","Lamiales","Asia","B"
"12062","Lamiaceae","BGBM","albiflora",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Nepeta","Subspecies","PreservedSpecimen","Magnoliophyta","2500","nuda",,"Nepeta nuda subsp. albiflora (Boiss.) Gams","TR","1999-06-29 00:00:00.0","ICBN","220","(Boiss.) Gams","Mugla","Lamiales","Asia","B"
"12064","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Scutellaria",,"PreservedSpecimen","Magnoliophyta","2500","brevibracteata",,"Scutellaria brevibracteata Stapf","TR","1999-06-29 00:00:00.0","ICBN","222","Stapf","Mugla","Lamiales","Asia","B"
"12065","Liliaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m","Fritillaria",,"PreservedSpecimen","Magnoliophyta","2500","cf. crassifolia",,"Fritillaria cf. crassifolia Boiss. & Huet","TR","1999-06-29 00:00:00.0","ICBN","223","Boiss. & Huet","Mugla","Liliales","Asia","B"
"12070","Liliaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m","Fritillaria",,"PreservedSpecimen","Magnoliophyta","2000","cf. crassifolia",,"Fritillaria cf. crassifolia Boiss. & Huet","TR","1999-06-29 00:00:00.0","ICBN","228","Boiss. & Huet","Mugla","Liliales","Asia","B"
"12071","Lamiaceae","BGBM","pinnatifida",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Scutellaria","Subspecies","PreservedSpecimen","Magnoliophyta","2300","orientalis",,"Scutellaria orientalis subsp. pinnatifida J.R.Edm.","TR","1999-06-29 00:00:00.0","ICBN","229","J.R.Edm.","Mugla","Lamiales","Asia","B"
"12072","Boraginaceae","BGBM","cariense",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Cynoglossum","Variety","PreservedSpecimen","Magnoliophyta","2300","lithospermifolium",,"Cynoglossum lithospermifolium var. cariense","TR","1999-06-29 00:00:00.0","ICBN","230",,"Mugla","Lamiales","Asia","B"
"12073","Apiaceae","BGBM","heldreichii",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Eryngium","Subspecies","PreservedSpecimen","Magnoliophyta","2300","bourgatii",,"Eryngium bourgatii subsp. heldreichii (Boiss.) P.H.Davis","TR","1999-06-29 00:00:00.0","ICBN","231","(Boiss.) P.H.Davis","Mugla","Apiales","Asia","B"
"12076","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","2300","angustifolius",,"Astragalus angustifolius var. violascens Boiss.","TR","1999-07-02 00:00:00.0","ICBN","234","Boiss.","Antalya","Fabales","Asia","B"
"12077","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","2300","angustifolius",,"Astragalus angustifolius var. violascens Boiss.","TR","1999-07-02 00:00:00.0","ICBN","234x","Boiss.","Antalya","Fabales","Asia","B"
"12142","Lamiaceae","BGBM","chamaedrys",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Teucrium","Subspecies","PreservedSpecimen","Magnoliophyta","2300","chamaedrys",,"Teucrium chamaedrys subsp. chamaedrys","TR","1999-07-02 00:00:00.0","ICBN","276",,"Antalya","Lamiales","Asia","B"
"12144","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Herniaria",,"PreservedSpecimen","Magnoliophyta","2300","incana",,"Herniaria incana Lam.","TR","1999-07-02 00:00:00.0","ICBN","278","Lam.","Antalya","Caryophyllales","Asia","B"
"12145","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Galium",,"PreservedSpecimen","Magnoliophyta","2300","cilicicum",,"Galium cilicicum Boiss.","TR","1999-07-02 00:00:00.0","ICBN","279","Boiss.","Antalya","Rubiales","Asia","B"
"12146","Brassicaceae","BGBM","compactum",,"Markus Döring","Plantae","Sandras Dagi above Agla, Çiçekbaba Tepesi, 2000m","Aethionema","Subspecies","PreservedSpecimen","Magnoliophyta","2000","speciosum",,"Aethionema speciosum subsp. compactum Hartvig & Strid","TR","1999-06-19 00:00:00.0","ICBN","28","Hartvig & Strid","Mugla","Capparales","Asia","B"
"12147","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, 2100m","Scrophularia",,"PreservedSpecimen","Magnoliophyta","2100","candelabrum",,"Scrophularia candelabrum Heywood","TR","1999-07-02 00:00:00.0","ICBN","280","Heywood","Antalya","Scrophulariales","Asia","B"
"12148","Fabaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, 2100m","Astragalus",,"PreservedSpecimen","Magnoliophyta","2100","pinetorum",,"Astragalus pinetorum Boiss.","TR","1999-07-02 00:00:00.0","ICBN","282","Boiss.","Antalya","Fabales","Asia","B"
"12149","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, 2100m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","2100","cana",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","TR","1999-07-02 00:00:00.0","ICBN","283","(Boiss.) D.F.Chamb.","Antalya","Asterales","Asia","B"
"12150","Apiaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2350m","Eryngium",,"PreservedSpecimen","Magnoliophyta","2350","spec.",,"Eryngium spec.","TR","1999-07-02 00:00:00.0","ICBN","285",,"Antalya","Apiales","Asia","B"
"12151","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2300m","Ranunculus","Variety","PreservedSpecimen","Magnoliophyta","2300","demissus",,"Ranunculus demissus var. major Boiss.","TR","1999-07-04 00:00:00.0","ICBN","286","Boiss.","Antalya","Ranunculales","Asia","B"
"12152","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2300m","Centaurea","Variety","PreservedSpecimen","Magnoliophyta","2300","reuterana",,"Centaurea reuterana var. reuterana","TR","1999-07-04 00:00:00.0","ICBN","287",,"Antalya","Asterales","Asia","B"
"12153","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Centaurea","Variety","PreservedSpecimen","Magnoliophyta","2050","reuterana",,"Centaurea reuterana var. reuterana","TR","1999-07-08 00:00:00.0","ICBN","287x24",,"Antalya","Asterales","Asia","B"
"12154","Boraginaceae","BGBM","alpestris",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2300m","Myosotis","Subspecies","PreservedSpecimen","Magnoliophyta","2300","alpestris",,"Myosotis alpestris subsp. alpestris","TR","1999-07-04 00:00:00.0","ICBN","288",,"Antalya","Lamiales","Asia","B"
"12155","Fabaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2300m","Vavilovia",,"PreservedSpecimen","Magnoliophyta","2300","formosa",,"Vavilovia formosa (Stev.) Fed.","TR","1999-07-04 00:00:00.0","ICBN","289","(Stev.) Fed.","Antalya","Fabales","Asia","B"
"12156","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2350m","Galium",,"PreservedSpecimen","Magnoliophyta","2350","cf. incanum",,"Galium cf. incanum Sm.","TR","1999-07-04 00:00:00.0","ICBN","291","Sm.","Antalya","Rubiales","Asia","B"
"12157","Asteraceae","BGBM","anatolica",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2300m","Anthemis","Subspecies","PreservedSpecimen","Magnoliophyta","2300","cretica",,"Anthemis cretica subsp. anatolica (Boiss.) Grierson","TR","1999-07-04 00:00:00.0","ICBN","292","(Boiss.) Grierson","Antalya","Asterales","Asia","B"
"12158","Asteraceae","BGBM","anatolica",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Anthemis","Subspecies","PreservedSpecimen","Magnoliophyta","2050","cretica",,"Anthemis cretica subsp. anatolica (Boiss.) Grierson","TR","1999-07-08 00:00:00.0","ICBN","292x24","(Boiss.) Grierson","Antalya","Asterales","Asia","B"
"12159","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, 2200m","Bromus",,"PreservedSpecimen","Magnoliophyta","2200","sect. Pnigma",,"Bromus sect. Pnigma Dumont","TR","1999-07-04 00:00:00.0","ICBN","293","Dumont","Antalya","Cyperales","Asia","B"
"12169","Lamiaceae","BGBM","globosum",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","~ 1800","globosum",,"Marrubium globosum subsp. globosum","TR","1999-07-04 00:00:00.0","ICBN","305",,"Antalya","Lamiales","Asia","B"
"12209","Scrophulariaceae","BGBM","cuneifolia",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Veronica","Subspecies","PreservedSpecimen","Magnoliophyta","2050","cuneifolia",,"Veronica cuneifolia subsp. cuneifolia","TR","1999-07-08 00:00:00.0","ICBN","343",,"Antalya","Scrophulariales","Asia","B"
"12211","Brassicaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alyssum",,"PreservedSpecimen","Magnoliophyta","2050","aurantiacum",,"Alyssum aurantiacum Boiss.","TR","1999-07-08 00:00:00.0","ICBN","345a","Boiss.","Antalya","Capparales","Asia","B"
"12212","Brassicaceae","BGBM","pateri",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alyssum","Subspecies","PreservedSpecimen","Magnoliophyta","2050","pateri",,"Alyssum pateri subsp. pateri","TR","1999-07-08 00:00:00.0","ICBN","345b",,"Antalya","Capparales","Asia","B"
"12213","Rosaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Rosa",,"PreservedSpecimen","Magnoliophyta","2050","pulverulenta",,"Rosa pulverulenta M.Bieb.","TR","1999-07-08 00:00:00.0","ICBN","346","M.Bieb.","Antalya","Rosales","Asia","B"
"12214","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2050","incanum",,"Galium incanum subsp. centrale Ehrend.","TR","1999-07-08 00:00:00.0","ICBN","347","Ehrend.","Antalya","Rubiales","Asia","B"
"12215","Boraginaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alkanna","Variety","PreservedSpecimen","Magnoliophyta","2050","areolata",,"Alkanna areolata var. areolata","TR","1999-07-08 00:00:00.0","ICBN","348",,"Antalya","Lamiales","Asia","B"
"12216","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","2050","tomentellus",,"Bromus tomentellus subsp. tomentellus","TR","1999-07-08 00:00:00.0","ICBN","349a",,"Antalya","Cyperales","Asia","B"
"12217","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, 1700m","Milium",,"PreservedSpecimen","Magnoliophyta","1700","vernale",,"Milium vernale M.Bieb.","TR","1999-07-08 00:00:00.0","ICBN","349b","M.Bieb.","Antalya","Cyperales","Asia","B"
"12218","Asteraceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, plateau below Çiçekbaba Tepesi, 1900m","Scorzonera",,"PreservedSpecimen","Magnoliophyta","1900","sandrasica",,"Scorzonera sandrasica Hartvig & Strid","TR","1999-06-19 00:00:00.0","ICBN","35","Hartvig & Strid","Mugla","Asterales","Asia","B"
"12219","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, 1600m","noch unbestimmt !!!",,"PreservedSpecimen",,"1600",,,"noch unbestimmt !!!","TR","1999-07-08 00:00:00.0","ICBN","350",,"Antalya",,"Asia","B"
"12220","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, 1700m","Hieracium",,"PreservedSpecimen","Magnoliophyta","1700","pilosella",,"Hieracium pilosella L.","TR","1999-07-08 00:00:00.0","ICBN","351","L.","Antalya","Asterales","Asia","B"
"12221","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Echinops",,"PreservedSpecimen","Magnoliophyta","2000","emiliae",,"Echinops emiliae O.Schwarz ex P.H.Davis","TR","1999-07-08 00:00:00.0","ICBN","352","O.Schwarz ex P.H.Davis","Antalya","Asterales","Asia","B"
"12222","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","2000","tauri",,"Elytrigia tauri (Boiss. & Balansa) Tzvelev.","TR","1999-07-08 00:00:00.0","ICBN","353","(Boiss. & Balansa) Tzvelev.","Antalya","Cyperales","Asia","B"
"12223","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Koeleria",,"PreservedSpecimen","Magnoliophyta","2000","macrantha",,"Koeleria macrantha (Ledeb.) Schult.","TR","1999-07-08 00:00:00.0","ICBN","354","(Ledeb.) Schult.","Antalya","Cyperales","Asia","B"
"12224","Lamiaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Ajuga",,"PreservedSpecimen","Magnoliophyta","2000","vestita",,"Ajuga vestita Boiss.","TR","1999-07-08 00:00:00.0","ICBN","355","Boiss.","Antalya","Lamiales","Asia","B"
"12225","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Minuartia",,"PreservedSpecimen","Magnoliophyta","2000","leucocephala",,"Minuartia leucocephala (Boiss.) Mattf.","TR","1999-07-08 00:00:00.0","ICBN","356","(Boiss.) Mattf.","Antalya","Caryophyllales","Asia","B"
"12226","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2000","incanum",,"Galium incanum subsp. centrale Ehrend.","TR","1999-07-08 00:00:00.0","ICBN","357","Ehrend.","Antalya","Rubiales","Asia","B"
"12227","Euphorbiaceae","BGBM",,,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Euphorbia","Variety","PreservedSpecimen","Magnoliophyta","2000","herniariifolia",,"Euphorbia herniariifolia var. glaberrima Hal.","TR","1999-07-08 00:00:00.0","ICBN","358","Hal.","Antalya","Euphorbiales","Asia","B"
"12256","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","2500","divaricata",,"Elytrigia divaricata (Boiss. & Balansa) Nevski","TR","1999-07-10 00:00:00.0","ICBN","382","(Boiss. & Balansa) Nevski","Antalya","Cyperales","Asia","B"
"12258","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Sedum",,"PreservedSpecimen","Magnoliophyta","2500","album",,"Sedum album L.","TR","1999-07-10 00:00:00.0","ICBN","384","L.","Antalya","Rosales","Asia","B"
"12259","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","2500","virgatum",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","TR","1999-07-10 00:00:00.0","ICBN","385","(Boiss.) Damboldt","Antalya","Campanulales","Asia","B"
"12260","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","2500","microcarpum",,"Bunium microcarpum subsp. microcarpum","TR","1999-07-10 00:00:00.0","ICBN","386",,"Antalya","Apiales","Asia","B"
"12261","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","2500","tomentellus",,"Bromus tomentellus subsp. tomentellus","TR","1999-07-10 00:00:00.0","ICBN","387",,"Antalya","Cyperales","Asia","B"
