"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"7471","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m","Muscari tenuiflorum Tausch","Markus Döring","Liliales","85b","Muscari","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Mugla","2180","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","tenuiflorum","28.80000"
"7472","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m","Salvia caespitosa Benth.","Markus Döring","Lamiales","86","Salvia","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Mugla","2180","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","caespitosa","28.80000"
"7473","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Scorzonera rigida Aucher","Markus Döring","Asterales","860","Scorzonera","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","rigida","34.58400"
"7474","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Scorzonera rigida Aucher","Markus Döring","Asterales","860x88","Scorzonera","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","rigida","34.58400"
"7475","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Inula acaulis var. acaulis","Markus Döring","Asterales","861","Inula","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","acaulis","34.58400"
"7476","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Inula acaulis var. acaulis","Markus Döring","Asterales","861x86","Inula","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","acaulis","34.58400"
"7477","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Potentilla pulvinaris subsp. pulvinaris","Markus Döring","Rosales","862","Potentilla","1999-07-27 00:00:00.0","Asia","PreservedSpecimen","pulvinaris","Rosaceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","pulvinaris","34.58400"
"7478","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Minuartia umbellulifera var. umbellulifera","Markus Döring","Caryophyllales","863","Minuartia","1999-07-27 00:00:00.0","Asia","PreservedSpecimen","umbellulifera","Caryophyllaceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","umbellulifera","34.58400"
"7479","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","noch unbestimmt !!!","Markus Döring",,"864","noch unbestimmt !!!","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2880","BGBM",,"37.39700","Markus Döring",,"B",,"34.58400"
"7480","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","noch unbestimmt !!!","Markus Döring",,"865","noch unbestimmt !!!","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2880","BGBM",,"37.39700","Markus Döring",,"B",,"34.58400"
"7481","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","Silene nuncupanda Coode & Cullen","Markus Döring","Caryophyllales","866","Silene","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2880","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","nuncupanda","34.58400"
"7482","ICBN","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","867","Acantholimon","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","lycaonicum","34.55800"
"7483","ICBN","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Minuartia umbellulifera var. umbellulifera","Markus Döring","Caryophyllales","868","Minuartia","1999-07-27 00:00:00.0","Asia","PreservedSpecimen","umbellulifera","Caryophyllaceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","umbellulifera","34.55800"
"7484","ICBN","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Jurinella moschus subsp. moschus","Markus Döring","Asterales","869","Jurinella","1999-07-27 00:00:00.0","Asia","PreservedSpecimen","moschus","Asteraceae","TR","Plantae","Nigde","2900","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","moschus","34.55800"
"7485","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m","Aethionema speciosum subsp. compactum Hartvig & Strid","Markus Döring","Capparales","87","Aethionema","1999-06-21 00:00:00.0","Asia","PreservedSpecimen","compactum","Brassicaceae","TR","Plantae","Mugla","2180","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","speciosum","28.80000"
"7486","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, 2700m","noch unbestimmt !!!","Markus Döring",,"870","noch unbestimmt !!!","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2700","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"7487","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, 2700m","noch unbestimmt !!!","Markus Döring",,"871","noch unbestimmt !!!","1999-07-27 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2700","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"7488","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Phleum alpinum L.","Markus Döring","Cyperales","872","Phleum","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","alpinum","34.58400"
"7489","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet","Markus Döring","Polygonales","873","Persicaria","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","carnea","Polygonaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","bistorta","34.58400"
"7490","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ranunculus demissus var. major Boiss.","Markus Döring","Ranunculales","874","Ranunculus","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","demissus","34.58400"
"7491","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Poa alpina subsp. fallax F.Herm.","Markus Döring","Cyperales","875","Poa","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","alpina","34.58400"
"7492","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","876","Scorzonera","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","cana","34.58400"
"7493","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Minuartia verna s.l. (L.) Hiern","Markus Döring","Caryophyllales","877","Minuartia","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","verna s.l.","34.58400"
"7494","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Trifolium spadiceum L.","Markus Döring","Fabales","878","Trifolium","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","spadiceum","34.58400"
"7495","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Gentianella holosteoides (N.M.Pritchard) Greuter","Markus Döring","Gentianales","879","Gentianella","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Gentianaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","holosteoides","34.58400"
"7496","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Teucrium polium s.l. L.","Markus Döring","Lamiales","88","Teucrium","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Mugla","1950","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","polium s.l.","28.80000"
"7497","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","noch unbestimmt !!!","Markus Döring",,"880","noch unbestimmt !!!","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2700","BGBM",,"37.39700","Markus Döring",,"B",,"34.58400"
"7498","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Sesleria phleoides Steven ex R.Roem. & Schultes","Markus Döring","Cyperales","881","Sesleria","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","phleoides","34.58400"
"7499","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Poa alpina subsp. fallax F.Herm.","Markus Döring","Cyperales","882","Poa","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","alpina","34.58400"
"7500","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","883","Acantholimon","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","lycaonicum","34.58400"
"7501","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ajuga chamaepitys subsp. glareosa P.H. Davis","Markus Döring","Lamiales","884","Ajuga","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","glareosa","Lamiaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","chamaepitys","34.58400"
"7502","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m","Scabiosa ochroleuca L.","Markus Döring","Dipsacales","885","Scabiosa","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Dipsacaceae","TR","Plantae","Nigde","2760","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","ochroleuca","34.58400"
"7503","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Arenaria ledebouriana var. ledebouriana","Markus Döring","Caryophyllales","886","Arenaria","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","ledebouriana","34.58400"
"7504","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ranunculus demissus var. major Boiss.","Markus Döring","Ranunculales","887","Ranunculus","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","demissus","34.58400"
"7505","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Taraxacum sintenisii Dahlst.","Markus Döring","Asterales","888","Taraxacum","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","sintenisii","34.58400"
"7506","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Astragalus depressus L.","Markus Döring","Fabales","889","Astragalus","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","depressus","34.58400"
"7507","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m","Scilla pleiophylla Speta","Markus Döring","Liliales","89","Scilla","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Mugla","2150","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","pleiophylla","28.80000"
"7508","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Alchemilla paracompactilis Ponert","Markus Döring","Rosales","890","Alchemilla","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Rosaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","paracompactilis","34.58400"
"7509","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Asperula stricta subsp. grandiflora Schönb.-Tem.","Markus Döring","Rubiales","891","Asperula","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","grandiflora","Rubiaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","stricta","34.58400"
"7510","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","892","Scorzonera","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","cana","34.58400"
"7511","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Hypericum linarioides Bosse","Markus Döring","Malpighiales","893","Hypericum","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Hypericaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","linarioides","34.58400"
"7512","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Minuartia erythrosepala var. erythrosepala","Markus Döring","Caryophyllales","894","Minuartia","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","erythrosepala","34.58400"
"7513","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Minuartia umbellulifera var. umbellulifera","Markus Döring","Caryophyllales","895","Minuartia","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","umbellulifera","Caryophyllaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","umbellulifera","34.58400"
"7514","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Silene odontopetala Fenzl","Markus Döring","Caryophyllales","896","Silene","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","odontopetala","34.58400"
"7515","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Linum hirsutum subsp. pseudoanatolicum P.H. Davis","Markus Döring","Linales","897","Linum","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","pseudoanatolicum","Linaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","hirsutum","34.58400"
"7516","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Stachys citrina subsp. citrina","Markus Döring","Lamiales","898","Stachys","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","citrina","Lamiaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","citrina","34.58400"
"7517","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Bunium microcarpum subsp. microcarpum","Markus Döring","Apiales","899","Bunium","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","microcarpum","Apiaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","microcarpum","34.58400"
"7518","ICBN","Sandras Dagi above Agla, 740m","noch unbestimmt !!!","Markus Döring",,"9","noch unbestimmt !!!","1999-06-19 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Mugla","740","BGBM",,"37.07000","Markus Döring",,"B",,"28.80000"
"7519","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Thymus longicaulis var. alternatus Jalas","Markus Döring","Lamiales","90","Thymus","1999-06-21 00:00:00.0","Asia","PreservedSpecimen","chaubardii","Lamiaceae","TR","Plantae","Mugla","1950","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","longicaulis","28.80000"
"7520","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Poa alpina subsp. fallax F.Herm.","Markus Döring","Cyperales","900","Poa","1999-07-28 00:00:00.0","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","alpina","34.58400"
"7521","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Allium tauricola Boiss.","Markus Döring","Liliales","901","Allium","1999-07-28 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2750","BGBM","Magnoliophyta","37.39700","Markus Döring",,"B","tauricola","34.58400"
