"GUID","MODIFIED","LINK","SOURCE_ID","NOMENCLATURAL_CODE","SCIENTIFIC_NAME","LOCALITY","ORDER","CATALOG_NUMBER","GENUS","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","PHYLUM","INSTITUTION_CODE","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"4963229b-9bb1-4738-833d-f066358f4a0b-FOO",,"http://localhost:8080/occ/4963229b-9bb1-4738-833d-f066358f4a0b-FOO","925","ICBN","Asperula stricta subsp. grandiflora Sch�nb.-Tem.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Rubiales","925","Asperula","Asia","PreservedSpecimen","grandiflora","Rubiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"stricta","B","34.56800"
"03fde633-6789-43d5-9c2c-87eac8fe2d66-FOO",,"http://localhost:8080/occ/03fde633-6789-43d5-9c2c-87eac8fe2d66-FOO","926","ICBN","Plantago media L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Plantaginales","926","Plantago","Asia","PreservedSpecimen",,"Plantaginaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"media","B","34.56800"
"6ce57e90-ef42-4b1a-b1e9-6cd6539e6e1f-FOO",,"http://localhost:8080/occ/6ce57e90-ef42-4b1a-b1e9-6cd6539e6e1f-FOO","928","ICBN","Astragalus plumosus var. plumosus","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Fabales","928","Astragalus","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"plumosus","B","34.56800"
"d1f0c945-8583-45bb-9217-9f039aabfcf0-FOO",,"http://localhost:8080/occ/d1f0c945-8583-45bb-9217-9f039aabfcf0-FOO","929","ICBN","Inula oculus-christi L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","929","Inula","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"oculus-christi","B","34.56800"
"ceec3c39-835f-4c7d-89b6-2fae94716b68-FOO",,"http://localhost:8080/occ/ceec3c39-835f-4c7d-89b6-2fae94716b68-FOO","93","ICBN","Genista sandrasica Hartvig & Strid","Sandras Dagi above Agla, ascent from �irali to the �i�ekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Fabales","93","Genista","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Mugla","1950","Magnoliophyta","BGBM","37.07000",,"sandrasica","B","28.80000"
"886b70e5-3372-4f3e-b8d8-9899a2b1d859-FOO",,"http://localhost:8080/occ/886b70e5-3372-4f3e-b8d8-9899a2b1d859-FOO","930","ICBN","Salvia argentea L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Lamiales","930","Salvia","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"argentea","B","34.56800"
"8ebe1a03-d2dc-445a-b4e4-f7b0d17127f4-FOO",,"http://localhost:8080/occ/8ebe1a03-d2dc-445a-b4e4-f7b0d17127f4-FOO","931","ICBN","Ziziphora clinopodioides Lam.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Lamiales","931","Ziziphora","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"clinopodioides","B","34.56800"
"d0cbfe1f-dd71-4910-9d9c-7de5729534a7-FOO",,"http://localhost:8080/occ/d0cbfe1f-dd71-4910-9d9c-7de5729534a7-FOO","932","ICBN","Cuscuta palaestina subsp. balansae (Yunck.) Plitmann","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Solanales","932","Cuscuta","Asia","PreservedSpecimen","balansae","Cuscutaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"palaestina","B","34.56800"
"23a50afd-ca80-4d78-a1e0-8ce6a1a34b83-FOO",,"http://localhost:8080/occ/23a50afd-ca80-4d78-a1e0-8ce6a1a34b83-FOO","933","ICBN","Koeleria macrantha (Ledeb.) Schult.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Cyperales","933","Koeleria","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"macrantha","B","34.56800"
"3f8bf7b5-d925-492d-876e-1905297333b3-FOO",,"http://localhost:8080/occ/3f8bf7b5-d925-492d-876e-1905297333b3-FOO","934","ICBN","Arabis androsacea Fenzl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Capparales","934","Arabis","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"androsacea","B","34.56800"
"b7430c11-cfe7-43a8-8b64-e8e11a855510-FOO",,"http://localhost:8080/occ/b7430c11-cfe7-43a8-8b64-e8e11a855510-FOO","935","ICBN","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","935","Centaurea","Asia","PreservedSpecimen","extrarosularis","Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"pichleri","B","34.56800"
"ae4cf9c4-0a7c-46a6-80f1-9425ba57be0b-FOO",,"http://localhost:8080/occ/ae4cf9c4-0a7c-46a6-80f1-9425ba57be0b-FOO","936","ICBN","Centaurea virgata ?A? Lam.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","936","Centaurea","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"virgata ?A?","B","34.56800"
"e88ac845-6eea-446c-aa93-0f63cb86d914-FOO",,"http://localhost:8080/occ/e88ac845-6eea-446c-aa93-0f63cb86d914-FOO","937","ICBN","Silene armena var. armena","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Caryophyllales","937","Silene","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"armena","B","34.56800"
"acb8659f-ff00-4d28-b338-3c425bf86787-FOO",,"http://localhost:8080/occ/acb8659f-ff00-4d28-b338-3c425bf86787-FOO","938","ICBN","Silene armena var. armena","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Caryophyllales","938","Silene","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"armena","B","34.56800"
"88da2620-8b11-4c67-b315-a41f19765f97-FOO",,"http://localhost:8080/occ/88da2620-8b11-4c67-b315-a41f19765f97-FOO","939","ICBN","Sedum rupestre L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Rosales","939","Sedum","Asia","PreservedSpecimen",,"Crassulaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"rupestre","B","34.56800"
"12acbb54-428d-46c7-a7c0-61fb9ec575c1-FOO",,"http://localhost:8080/occ/12acbb54-428d-46c7-a7c0-61fb9ec575c1-FOO","94","ICBN","Iberis sempervirens L.","Sandras Dagi above Agla, ascent from �irali to the �i�ekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Capparales","94","Iberis","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Mugla","1950","Magnoliophyta","BGBM","37.07000",,"sempervirens","B","28.80000"
"f37b305a-9fa5-4218-a9eb-5c3b875b7427-FOO",,"http://localhost:8080/occ/f37b305a-9fa5-4218-a9eb-5c3b875b7427-FOO","940","ICBN","Inula oculus-christi L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","940","Inula","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"oculus-christi","B","34.56800"
"13bcbc94-e252-49aa-8ec5-b50cfaab2efa-FOO",,"http://localhost:8080/occ/13bcbc94-e252-49aa-8ec5-b50cfaab2efa-FOO","941","ICBN","Xeranthemum annuum L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","941","Xeranthemum","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"annuum","B","34.56800"
"b212628f-2586-4f9e-a11f-82ec38e36121-FOO",,"http://localhost:8080/occ/b212628f-2586-4f9e-a11f-82ec38e36121-FOO","942","ICBN","Herniaria incana Lam.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Caryophyllales","942","Herniaria","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"incana","B","34.56800"
"f264bf3a-726a-451d-8d5c-88a5f7aba2a3-FOO",,"http://localhost:8080/occ/f264bf3a-726a-451d-8d5c-88a5f7aba2a3-FOO","943","ICBN","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","943","Centaurea","Asia","PreservedSpecimen","extrarosularis","Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"pichleri","B","34.56800"
"f483f227-255d-4281-b91e-92a42bf92e0c-FOO",,"http://localhost:8080/occ/f483f227-255d-4281-b91e-92a42bf92e0c-FOO","943x94","ICBN","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2090m","Asterales","943x94","Centaurea","Asia","PreservedSpecimen","extrarosularis","Asteraceae","TR","Plantae","Nigde","2090","Magnoliophyta","BGBM","37.42000",,"pichleri","B","34.56800"
"9295a1a7-a75b-4b9f-9987-eab7134fd18f-FOO",,"http://localhost:8080/occ/9295a1a7-a75b-4b9f-9987-eab7134fd18f-FOO","944","ICBN","Muscari cf. neglectum / armeniacum / bourgaei","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Liliales","944","Muscari","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"cf. neglectum / armeniacum / bourgaei","B","34.56800"
"9514c128-5537-4e1a-923b-d4c25828e600-FOO",,"http://localhost:8080/occ/9514c128-5537-4e1a-923b-d4c25828e600-FOO","945","ICBN","noch unbestimmt !!!","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m",,"945","noch unbestimmt !!!","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2360",,"BGBM","37.42000",,,"B","34.56800"
"041475d4-fead-44e2-868b-68d308b113fc-FOO",,"http://localhost:8080/occ/041475d4-fead-44e2-868b-68d308b113fc-FOO","946","ICBN","Satureja graveolens (M.Bieb.) Caruel","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Lamiales","946","Satureja","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"graveolens","B","34.56800"
"c00d18c1-8316-49c5-9696-bd86dc423efe-FOO",,"http://localhost:8080/occ/c00d18c1-8316-49c5-9696-bd86dc423efe-FOO","947","ICBN","Helichrysum arenarium subsp. aucheri (Boiss.) P.H.Davis & Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","947","Helichrysum","Asia","PreservedSpecimen","aucheri","Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"arenarium","B","34.56800"
"063ca6f5-cd12-4776-a791-b2ea9cb293f2-FOO",,"http://localhost:8080/occ/063ca6f5-cd12-4776-a791-b2ea9cb293f2-FOO","948","ICBN","Salvia multicaulis Vahl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Lamiales","948","Salvia","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"multicaulis","B","34.56800"
"743a9ccb-2cdf-4082-ab2a-1ed7ca641f65-FOO",,"http://localhost:8080/occ/743a9ccb-2cdf-4082-ab2a-1ed7ca641f65-FOO","949","ICBN","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","949","Scorzonera","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"cana","B","34.56800"
"2aa7e8e1-5fe8-4251-a4f3-2d7d25cd204a-FOO",,"http://localhost:8080/occ/2aa7e8e1-5fe8-4251-a4f3-2d7d25cd204a-FOO","95","ICBN","Aethionema speciosum subsp. compactum Hartvig & Strid","Sandras Dagi above Agla, ascent from �irali to the �i�ekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Capparales","95","Aethionema","Asia","PreservedSpecimen","compactum","Brassicaceae","TR","Plantae","Mugla","1950","Magnoliophyta","BGBM","37.07000",,"speciosum","B","28.80000"
"72bcaf65-0996-488d-8f9d-317a75355ce5-FOO",,"http://localhost:8080/occ/72bcaf65-0996-488d-8f9d-317a75355ce5-FOO","950","ICBN","Logfia arvensis (L.) Holub","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","950","Logfia","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"arvensis","B","34.56800"
"a4f0031a-cb4a-4b2f-bfec-938357905893-FOO",,"http://localhost:8080/occ/a4f0031a-cb4a-4b2f-bfec-938357905893-FOO","951","ICBN","Plantago media L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Plantaginales","951","Plantago","Asia","PreservedSpecimen",,"Plantaginaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"media","B","34.56800"
"916e868c-07b7-4c57-9e27-f196f446500f-FOO",,"http://localhost:8080/occ/916e868c-07b7-4c57-9e27-f196f446500f-FOO","952","ICBN","Leontodon oxylepis var. divaricatus (Boiss.) Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","952","Leontodon","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"oxylepis","B","34.56800"
"4e86ee6b-50e4-470c-9baf-b4ea02862886-FOO",,"http://localhost:8080/occ/4e86ee6b-50e4-470c-9baf-b4ea02862886-FOO","952x93","ICBN","Leontodon oxylepis var. divaricatus (Boiss.) Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�27�47�� O34�36�82��, 2080m","Asterales","952x93","Leontodon","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2080","Magnoliophyta","BGBM","37.42000",,"oxylepis","B","34.56800"
"c51367e0-0e4c-4a24-b353-02c7cd4359ce-FOO",,"http://localhost:8080/occ/c51367e0-0e4c-4a24-b353-02c7cd4359ce-FOO","953","ICBN","Ornithogalum spec.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Liliales","953","Ornithogalum","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"spec.","B","34.56800"
"5ee5d1fb-9185-49be-b1a7-e13d9c4dbdcb-FOO",,"http://localhost:8080/occ/5ee5d1fb-9185-49be-b1a7-e13d9c4dbdcb-FOO","954","ICBN","Medicago x varia Martyn","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Fabales","954","Medicago","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"x varia","B","34.56800"
"da41b984-8fbb-429e-8df7-87625ba5d6f7-FOO",,"http://localhost:8080/occ/da41b984-8fbb-429e-8df7-87625ba5d6f7-FOO","955","ICBN","Petrorhagia alpina subsp. olympica (Boiss.) Ball & Heywood","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Caryophyllales","955","Petrorhagia","Asia","PreservedSpecimen","olympica","Caryophyllaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"alpina","B","34.56800"
"92b388a1-9052-4746-88d8-94454df488b1-FOO",,"http://localhost:8080/occ/92b388a1-9052-4746-88d8-94454df488b1-FOO","956","ICBN","Salvia multicaulis Vahl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Lamiales","956","Salvia","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"multicaulis","B","34.56800"
"938c643b-d4c8-40a7-9083-4322fce6cba3-FOO",,"http://localhost:8080/occ/938c643b-d4c8-40a7-9083-4322fce6cba3-FOO","957","ICBN","Echinops pungens var. pungens","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l, 2360m","Asterales","957","Echinops","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2360","Magnoliophyta","BGBM","37.42000",,"pungens","B","34.56800"
"210e7357-de0c-4825-a3c3-fcae64c8a380-FOO",,"http://localhost:8080/occ/210e7357-de0c-4825-a3c3-fcae64c8a380-FOO","958","ICBN","Acantholimon armenum var. armenum","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Plumbaginales","958","Acantholimon","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"armenum","B","34.56800"
"d12044e4-5ba9-4bd6-96b7-39e7978517a9-FOO",,"http://localhost:8080/occ/d12044e4-5ba9-4bd6-96b7-39e7978517a9-FOO","959","ICBN","Erysimum pycnophyllum Gay","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Capparales","959","Erysimum","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"pycnophyllum","B","34.56800"
"5cdcbfb8-e9c4-4e9c-a194-ae5cd6d4e972-FOO",,"http://localhost:8080/occ/5cdcbfb8-e9c4-4e9c-a194-ae5cd6d4e972-FOO","960","ICBN","Asphodeline rigidifolia (Boiss.) Baker","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Liliales","960","Asphodeline","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"rigidifolia","B","34.56800"
"c6405387-dd20-4231-8a57-ae5f52db7c25-FOO",,"http://localhost:8080/occ/c6405387-dd20-4231-8a57-ae5f52db7c25-FOO","961","ICBN","Arenaria serpyllifolia L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Caryophyllales","961","Arenaria","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"serpyllifolia","B","34.56800"
"8b484f47-a426-4dca-b7a9-45ce1b46f7ea-FOO",,"http://localhost:8080/occ/8b484f47-a426-4dca-b7a9-45ce1b46f7ea-FOO","962","ICBN","Teucrium chamaedrys subsp. syspirense (C.Koch) Rech.f.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Lamiales","962","Teucrium","Asia","PreservedSpecimen","syspirense","Lamiaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"chamaedrys","B","34.56800"
"2d562fa9-8029-434c-a554-9677b11d5242-FOO",,"http://localhost:8080/occ/2d562fa9-8029-434c-a554-9677b11d5242-FOO","963","ICBN","Centaurea urvillei subsp. urvillei","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Asterales","963","Centaurea","Asia","PreservedSpecimen","urvillei","Asteraceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"urvillei","B","34.56800"
"a6b49edb-78d7-4ae5-a57c-62fe15a38305-FOO",,"http://localhost:8080/occ/a6b49edb-78d7-4ae5-a57c-62fe15a38305-FOO","964","ICBN","Fibigia macrocarpa (Boiss.) Boiss.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Capparales","964","Fibigia","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"macrocarpa","B","34.56800"
"313ed883-decf-4ed8-8384-123e7eeb7538-FOO",,"http://localhost:8080/occ/313ed883-decf-4ed8-8384-123e7eeb7538-FOO","965","ICBN","Alyssum condensatum subsp. flexibile (Ny�r.) Dudley","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karag�l. N37�25�40�� O34�34�05��, 2400m","Capparales","965","Alyssum","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Nigde","2400","Magnoliophyta","BGBM","37.42000",,"condensatum","B","34.56800"
